@relation 'Cleaned_data -ver 4'

@attribute LOC numeric
@attribute NBI numeric
@attribute LOCCOM numeric
@attribute NPM numeric
@attribute NSTAM numeric
@attribute NOF numeric
@attribute NSTAF numeric
@attribute NMC numeric
@attribute NMCI numeric
@attribute NMCE numeric
@attribute WMC numeric
@attribute AMC numeric
@attribute RFC numeric
@attribute DIT numeric
@attribute NOC numeric
@attribute MFA numeric
@attribute CBO numeric
@attribute IC numeric
@attribute CBM numeric
@attribute CA numeric
@attribute CE numeric
@attribute LCOM numeric
@attribute LCOM3 numeric
@attribute CAM numeric
@attribute DAM numeric
@attribute NPRIF numeric
@attribute NPRIM numeric
@attribute NPROM numeric
@attribute T-LOC numeric
@attribute T-NOT numeric
@attribute T-NOA numeric
@attribute T-NMC numeric
@attribute T-WMC numeric
@attribute T-AMC numeric
@attribute MUTATION_SCORE {0,1}

@data
48,118,48,2,0,1,0,17,3,14,2,37.5,14,1,0,0,4,0,0,0,4,0,0,0.75,1,1,0,0,36,1,0,11,2,17.5,1
29,22,25,3,0,0,0,5,0,5,3,4.33,6,1,0,0,0,0,0,0,0,3,2,1,0,0,0,0,22,1,2,6,2,7,1
219,86,211,6,0,6,0,2,1,1,8,6,9,1,0,0,1,0,0,0,1,16,0.71,0.33,1,6,1,0,46,1,12,36,2,53.5,1
66,44,61,4,0,3,0,4,0,4,4,6,8,1,0,0,0,0,0,0,0,0,0.67,0.62,1,3,0,0,23,1,3,9,2,12,1
132,112,123,11,0,5,0,2,0,2,11,5.36,13,1,0,0,0,0,0,0,0,25,0.8,0.29,1,5,0,0,43,1,13,39,2,48.5,1
22,13,17,2,0,0,0,2,1,1,2,3.5,4,1,0,0,3,0,0,0,3,1,2,1,0,0,0,0,24,1,1,7,2,8.5,1
42,34,29,3,0,1,0,4,2,2,3,6.33,7,1,0,0,4,0,0,0,4,0,0,0.47,1,1,0,0,63,2,5,24,4,19.25,1
84,181,59,1,1,5,1,44,8,36,3,41,28,1,0,0,8,0,0,0,8,0,0.5,0.6,1,5,0,0,92,1,0,65,4,55.5,1
33,45,22,0,4,0,0,11,3,8,5,4.8,16,1,0,0,5,0,0,1,4,10,2,0.25,0,0,3,0,30,1,3,11,2,27,1
71,76,57,5,0,2,0,6,3,3,6,6.33,9,3,0,0.73,7,0,0,2,5,3,0.6,0.46,1,2,0,0,53,4,5,22,5,12.6,1
59,129,52,4,0,3,0,13,4,9,4,19.25,11,1,0,0,9,0,0,5,4,0,0.67,0.5,1,3,0,0,95,9,6,37,10,12.7,1
138,159,132,17,0,8,0,2,0,2,17,4.59,19,1,0,0,2,0,0,2,0,96,0.89,0.37,1,8,0,0,37,1,13,29,2,33,1
133,134,123,13,0,6,0,3,0,3,13,5,15,1,0,0,5,0,0,3,2,42,0.83,0.29,1,6,0,0,37,1,12,29,2,32,1
48,69,0,2,0,4,0,13,8,5,4,10.5,17,1,0,0,11,0,0,0,11,6,0.75,0.58,0,0,2,0,94,2,2,58,4,43,1
35,59,14,2,1,2,0,12,4,8,3,12,16,1,0,0,7,0,0,1,6,1,0.5,0.4,1,2,1,0,79,1,1,30,5,32.8,1
66,112,53,5,1,3,1,25,17,8,6,12.17,21,1,0,0,8,0,0,0,8,0,0.4,0.44,1,3,0,0,103,4,0,51,6,26.33,1
81,114,60,1,0,2,0,24,2,22,2,39.5,16,1,0,0,6,0,0,0,6,0,0,0.62,1,2,0,0,138,8,0,85,11,33.09,1
53,75,37,2,0,1,0,10,4,6,2,23.5,12,1,0,0,7,0,0,0,7,0,0,0.62,1,1,0,0,87,2,3,33,4,33.5,1
89,150,70,0,0,1,0,25,10,15,5,18.8,25,2,0,0.56,11,1,2,1,10,8,0.5,0.47,1,1,2,0,103,3,4,44,6,29.83,1
87,152,67,0,0,2,0,17,11,6,5,18,17,2,0,0.56,12,1,2,1,11,6,0.5,0.43,1,2,2,0,112,3,4,46,7,28,1
70,100,54,0,0,1,0,15,8,7,4,15.5,18,2,0,0.62,11,1,2,1,10,4,0.33,0.46,1,1,1,0,101,3,4,40,6,30.83,1
67,72,44,1,0,2,1,13,4,9,2,23,16,1,0,0,4,0,0,0,4,0,1,0.67,1,2,0,0,98,3,0,86,5,43,1
91,123,61,1,0,2,0,21,5,16,2,38.5,23,1,0,0,12,0,0,0,12,0,0,0.6,1,2,0,0,162,10,0,145,12,41.58,1
96,105,67,1,0,2,0,19,5,14,2,35.5,19,1,0,0,10,0,0,0,10,0,0,0.6,1,2,0,0,187,11,0,152,13,46.23,1
79,139,56,2,1,4,1,24,8,16,3,30,24,1,0,0,6,0,0,0,6,0,0.5,0.62,1,4,0,0,80,3,0,55,5,29,1
147,378,115,3,3,4,1,89,17,72,7,38.43,59,1,0,0,21,0,0,0,21,17,0.83,0.22,1,4,2,0,252,11,8,230,13,50,1
86,176,69,3,0,2,0,22,9,13,3,36.33,19,1,0,0,8,0,0,1,7,0,0.5,0.5,1,2,0,0,225,11,9,149,13,37.62,1
133,269,119,12,0,5,0,38,7,31,12,13.5,24,1,0,0,6,0,0,2,4,48,0.8,0.33,1,5,0,0,284,14,27,181,16,37.25,1
44,63,36,3,0,1,0,11,0,11,3,14,9,1,0,0,1,0,0,0,1,0,0,0.56,1,1,0,0,48,2,5,23,3,23.33,1
47,104,37,3,0,1,0,15,2,13,3,23.67,14,1,0,0,2,0,0,1,1,0,0,0.5,1,1,0,0,60,3,4,23,4,23.75,1
41,56,33,2,0,2,2,10,3,7,3,11.33,10,1,0,0,4,0,0,0,4,3,1.5,0.5,1,2,0,0,117,6,3,42,8,23.62,1
159,79,159,15,0,0,0,18,10,8,15,3.2,21,1,0,0,77,0,0,76,1,105,2,0.42,0,0,0,0,235,17,52,195,19,36.53,1
42,55,42,2,0,0,0,9,0,9,2,18,11,1,6,0,7,0,0,6,1,1,2,1,0,0,0,0,82,3,0,27,5,31.2,1
53,65,53,2,0,2,0,9,9,0,4,11.25,10,3,0,0.75,7,1,1,0,7,4,0,0.75,1,2,0,2,87,3,0,46,5,35.8,1
76,74,76,3,0,2,0,10,10,0,5,9.8,9,3,0,0.75,7,1,1,1,6,8,0,0.55,1,2,0,2,88,3,0,49,5,37.6,1
73,126,73,1,0,3,0,14,12,2,3,27,12,3,0,0.75,5,1,1,0,5,1,0,0.78,1,3,0,2,64,1,0,26,3,69.33,1
68,71,68,2,0,3,0,10,10,0,4,12.25,11,3,0,0.75,7,1,1,0,7,4,0,0.62,1,3,0,2,80,1,0,54,3,77.67,1
68,71,68,2,0,3,0,10,10,0,4,12.25,11,3,0,0.75,7,1,1,0,7,4,0,0.62,1,3,0,2,80,1,0,54,3,77.67,1
71,70,71,2,0,1,0,8,8,0,4,12.5,8,3,0,0.75,6,1,1,0,6,4,0,0.75,1,1,0,2,60,1,0,22,2,117.5,1
94,163,94,1,0,4,0,25,24,1,3,38.67,13,4,0,0.78,3,2,3,0,3,1,0,0.78,1,4,0,2,124,2,2,94,4,124.25,1
73,108,73,1,0,3,0,12,11,1,3,24.67,11,3,0,0.75,8,1,1,0,8,1,0,0.78,1,3,0,2,81,1,0,58,3,88.33,1
58,67,58,1,0,2,0,9,9,0,3,14,8,3,0,0.75,4,1,1,0,4,1,0,0.78,1,2,0,2,69,1,0,34,3,58.33,1
80,97,80,3,0,3,0,14,14,0,5,12.8,14,3,0,0.75,8,1,1,0,8,8,0.25,0.52,1,3,0,2,57,1,0,23,3,61,1
54,59,54,1,0,3,0,9,9,0,3,12.67,10,3,0,0.75,6,1,1,0,6,1,0,0.53,1,3,0,2,83,1,0,49,3,85,1
66,95,66,1,0,3,0,13,13,0,3,22.67,13,3,0,0.75,8,1,1,0,8,1,0,0.67,1,3,0,2,76,1,1,45,3,75,1
64,60,64,1,0,1,0,10,10,0,3,12,9,3,0,0.75,5,1,1,1,4,1,0,0.67,1,1,0,2,62,1,0,24,3,33.67,1
56,37,56,1,0,1,0,6,6,0,3,7.33,7,3,0,0.75,5,1,1,1,4,1,0,0.67,1,1,0,2,62,1,0,24,3,33.67,1
64,60,64,1,0,1,0,10,10,0,3,12,9,3,0,0.75,4,1,1,0,4,1,0,0.67,1,1,0,2,62,1,0,24,3,33.67,1
46,31,46,1,0,1,0,4,4,0,3,6,5,3,0,0.75,3,1,1,0,3,1,0,0.67,1,1,0,2,43,1,0,15,2,27.5,1
46,30,46,1,0,1,0,4,4,0,3,5.67,5,3,0,0.75,4,1,1,0,4,1,0,0.67,1,1,0,2,50,1,0,7,3,11.33,1
53,53,53,1,0,1,0,14,14,0,3,11.33,9,3,0,0.75,4,1,1,0,4,1,0,0.67,1,1,0,2,62,1,0,24,3,33.67,1
46,30,46,1,0,1,0,4,4,0,3,5.67,5,3,0,0.75,6,1,1,2,4,1,0,0.67,1,1,0,2,49,1,0,7,3,11.33,1
57,41,57,1,0,2,0,5,5,0,3,8.67,5,3,0,0.75,3,1,1,0,3,1,0,0.67,1,2,0,2,60,1,0,26,3,36,1
57,43,57,3,0,1,0,6,1,5,3,8.67,9,2,0,0.5,2,0,0,0,2,0,0,0.5,1,1,0,0,55,2,5,36,3,46,1
52,68,52,1,0,1,0,8,8,0,3,15,6,3,0,0.75,3,1,1,0,3,1,0,0.67,1,1,0,2,57,1,0,30,3,50.33,1
52,68,52,1,0,1,0,8,8,0,3,15,6,3,0,0.75,3,1,1,0,3,1,0,0.67,1,1,0,2,57,1,0,30,3,50.33,1
46,30,46,1,0,1,0,4,4,0,3,5.67,5,3,0,0.75,6,1,1,2,4,1,0,0.67,1,1,0,2,50,1,0,7,3,11.33,1
47,42,47,1,0,1,0,8,8,0,3,8.33,8,3,0,0.75,5,1,1,1,4,1,0,0.67,1,1,0,2,72,1,0,32,3,49.67,1
46,30,46,1,0,1,0,4,4,0,3,5.67,5,3,0,0.75,6,1,1,2,4,1,0,0.67,1,1,0,2,49,1,0,7,3,11.33,1
46,30,46,1,0,1,0,4,4,0,3,5.67,5,3,0,0.75,4,1,1,0,4,1,0,0.67,1,1,0,2,49,1,0,7,3,11.33,1
61,54,61,2,0,2,0,5,4,1,4,8,6,3,0,0.75,3,1,1,0,3,4,0,0.75,1,2,0,2,128,2,10,64,5,64.6,1
48,48,48,1,0,1,0,8,7,1,3,10.33,7,3,0,0.75,4,1,1,0,4,1,0,0.67,1,1,0,2,55,1,0,12,3,17.67,1
58,60,58,1,0,1,0,4,4,0,3,12,5,3,0,0.75,3,1,1,0,3,1,0,0.67,1,1,0,2,69,1,0,29,3,52,1
49,95,49,1,0,1,0,22,22,0,3,22.67,10,3,0,0.75,4,1,1,0,4,1,0,0.67,1,1,0,2,53,1,0,24,2,48,1
45,31,45,1,0,1,0,5,4,1,3,6,6,3,0,0.75,3,1,1,0,3,1,0,0.67,1,1,0,2,49,1,1,8,3,12.67,1
49,56,49,1,0,1,0,11,11,0,3,12.33,9,3,0,0.75,4,1,1,0,4,1,0,0.67,1,1,0,2,55,1,0,12,3,15.33,1
58,80,58,2,0,2,0,7,6,1,4,11.75,8,3,0,0.75,4,1,1,0,4,4,0,0.75,1,2,0,2,68,2,0,38,3,46.67,1
54,54,54,1,0,3,0,8,8,0,3,12.33,9,3,0,0.75,6,1,1,0,6,1,0,0.67,1,3,0,2,107,1,0,107,3,155,1
55,47,55,2,0,1,0,6,6,0,4,7.25,7,3,0,0.75,6,1,1,0,6,4,0,0.62,1,1,0,2,106,1,0,107,3,155.67,1
54,54,54,1,0,3,0,8,8,0,3,12.33,9,3,0,0.75,6,1,1,0,6,1,0,0.67,1,3,0,2,106,1,0,105,3,151.67,1
68,84,68,1,0,3,0,13,12,1,3,19.67,12,3,0,0.75,5,1,1,0,5,1,0,0.78,1,3,0,2,98,1,1,87,3,105.33,1
54,37,54,1,0,1,0,7,6,1,3,8,8,3,0,0.75,7,1,1,3,4,1,0,0.78,1,1,0,2,64,2,0,42,4,41.25,1
56,63,56,1,0,2,0,8,6,2,3,14.67,9,3,0,0.75,4,1,1,0,4,1,0,0.78,1,2,0,2,65,2,0,34,4,41.25,1
61,68,61,1,0,2,0,9,9,0,3,14.67,10,4,0,0.78,5,2,3,0,5,1,0,0.67,1,2,0,2,57,1,0,25,2,60,1
69,114,69,1,0,4,0,21,21,0,3,28,18,3,0,0.75,7,1,1,0,7,1,0,0.67,1,4,0,2,59,1,0,25,2,60,1
54,34,54,1,0,1,0,4,4,0,3,7,5,3,0,0.75,5,1,1,0,5,1,0,0.78,1,1,0,2,84,1,0,67,3,104.67,1
68,95,68,1,0,1,0,14,14,0,3,20,12,4,0,0.78,4,2,2,0,4,1,0,0.67,1,1,0,2,66,1,0,44,2,79,1
57,102,57,1,0,1,0,17,17,0,3,23.33,11,4,0,0.78,4,2,2,0,4,1,0,0.67,1,1,0,2,70,2,0,36,3,58,1
66,95,66,1,0,1,0,14,14,0,3,20,12,4,0,0.78,4,2,2,0,4,1,0,0.67,1,1,0,2,66,1,0,44,2,79,1
21,73,0,2,2,1,1,11,0,11,3,16.67,12,1,0,0,0,0,0,0,0,1,0.5,0.5,1,1,0,0,14,1,1,3,2,5,1
73,119,73,1,1,3,0,8,1,7,2,33.5,7,1,0,0,1,0,0,1,0,1,1,0.5,0,0,1,0,51,1,6,19,2,23,1
69,109,69,1,1,3,0,2,1,1,2,30.5,3,1,0,0,2,0,0,2,0,1,1,0.5,0,0,1,0,49,1,6,9,2,21,1
67,175,0,5,0,7,2,20,5,15,6,17,17,1,0,0,3,0,0,0,3,7,0.43,0.58,1,5,1,0,108,8,11,71,10,19.8,1
36,81,8,1,1,0,0,18,17,1,2,28.5,6,1,0,0,3,0,0,0,3,1,2,0.5,0,0,1,0,54,3,9,30,4,14,1
116,118,116,4,0,0,0,19,5,14,4,19,13,2,0,0.5,4,0,0,0,4,6,2,0.58,0,0,0,0,71,2,2,11,3,16.33,1
110,194,105,3,0,0,0,14,1,13,3,46.33,9,1,0,0,2,0,0,1,1,3,2,0.83,0,0,0,0,51,1,2,8,2,13.5,1
113,164,103,4,0,0,0,21,5,16,4,25.25,18,2,0,0.5,2,0,0,0,2,6,2,0.44,0,0,0,0,68,1,6,16,2,29,1
122,139,122,4,0,0,0,20,5,15,4,22.5,17,2,0,0.5,3,0,0,0,3,6,2,0.58,0,0,0,0,63,2,1,8,3,10,1
72,121,72,3,0,3,0,20,2,18,3,26.33,19,2,0,0.89,9,0,0,0,9,1,0.67,0.67,1,3,0,0,73,3,0,50,4,31.5,1
32,65,23,2,0,2,0,15,0,15,2,21.5,16,1,0,0,7,0,0,0,7,0,0,0.75,1,2,0,0,41,1,1,14,2,26.5,1
68,262,0,2,1,2,2,55,27,28,3,65.67,32,3,0,0.6,27,0,0,0,27,3,1.5,0.67,1,2,1,0,265,6,55,232,11,54,1
39,68,35,6,3,0,0,7,6,1,6,4.83,13,1,0,0,3,0,0,0,3,15,2,0.4,0,0,0,0,215,1,8,127,14,55.5,1
104,247,92,2,1,4,1,19,8,11,6,26.83,24,3,0,0.87,11,1,4,1,10,0,0.75,0.4,1,4,0,3,206,6,5,91,11,51.82,1
22,46,0,2,0,1,0,5,0,5,2,14,7,1,0,0,1,0,0,0,1,0,0,0.75,1,1,0,0,21,1,1,7,2,13.5,1
19,31,0,1,1,0,0,7,0,7,2,10.5,9,1,0,0,1,0,0,0,1,1,2,0.5,0,0,1,0,37,1,1,27,3,31.33,1
32,66,0,5,0,1,0,8,2,6,5,7.8,11,2,0,0.43,3,0,0,1,2,6,0.5,0.4,1,1,0,0,91,12,12,73,14,13.14,1
25,65,0,4,0,1,0,8,0,8,4,9.25,8,1,0,0,1,0,0,0,1,0,0,0.62,1,0,0,0,57,6,6,39,8,12.62,1
64,204,12,10,3,2,0,38,33,5,10,14.7,26,1,0,0,8,0,0,1,8,25,0.11,0.32,1,2,0,0,472,22,27,429,26,40.54,1
54,53,48,2,0,0,0,4,3,1,5,5.6,6,1,0,0,4,0,0,0,4,10,2,0.6,0,0,0,3,65,2,0,55,3,57.67,1
26,87,21,4,3,0,0,8,1,7,4,13,11,1,0,0,1,0,0,1,0,6,2,0.44,0,0,0,0,45,5,3,18,7,17.43,1
42,104,0,5,0,2,0,8,1,7,5,11.4,8,1,0,0,4,0,0,1,3,0,0.25,0.5,1,2,0,0,30,2,0,19,3,19.33,1
27,37,14,2,0,0,0,7,0,7,2,11.5,9,1,0,0,1,0,0,0,1,1,2,0.75,0,0,0,0,44,2,0,13,4,12,1
14,25,10,3,0,0,0,5,1,4,3,5.33,6,1,0,0,1,0,0,0,1,3,2,0.83,0,0,0,0,39,2,0,10,4,10.25,1
19,47,15,3,0,0,0,7,3,4,3,10.67,8,1,0,0,2,0,0,0,2,3,2,0.83,0,0,0,0,47,4,0,30,6,13.5,1
357,23,357,3,0,1,0,2,0,2,3,4,5,1,1,0,1,0,0,1,0,1,0.5,0.67,1,1,0,0,366,1,1,7,3,10.33,1
397,232,397,4,0,0,0,43,3,40,6,27,26,1,0,0,3,0,0,1,2,15,2,0.83,0,0,0,1,401,6,0,40,8,16.5,1
384,138,384,4,1,2,1,26,11,15,5,19.2,21,1,0,0,5,0,0,1,4,0,0.38,0.75,1,2,0,0,408,4,0,39,6,21.67,1
393,123,393,8,0,6,0,11,7,4,8,9.75,19,2,1,0.3,5,1,4,3,2,16,0.86,0.56,1,6,0,0,422,4,0,121,5,49.4,1
398,181,398,5,1,1,0,16,8,8,6,18.83,17,3,0,0.83,3,1,2,1,2,3,0.4,0.39,1,1,1,0,420,9,19,91,10,24,1
368,35,368,5,0,1,0,2,0,2,5,3,7,2,0,0.8,0,0,0,0,0,8,0.75,0.6,1,1,0,0,386,4,2,20,5,10.8,1
398,195,398,2,1,5,1,22,8,14,5,25,22,1,0,0,3,0,0,0,3,0,0.45,0.62,1,5,2,0,473,6,0,134,8,53.88,1
374,73,374,4,2,1,0,14,3,11,5,9.8,16,2,0,0.2,1,0,0,0,1,4,0,0.53,1,1,1,0,367,2,0,23,3,13,1
364,50,364,3,0,1,0,9,1,8,3,10.67,10,2,0,0.33,1,0,0,0,1,0,0,0.83,1,1,0,0,369,3,0,12,4,8,1
52,78,52,2,1,1,0,14,5,9,5,10,11,3,0,0.6,7,2,3,0,7,4,0,0.44,1,1,1,2,61,5,5,42,6,14.33,1
34,60,25,2,0,1,0,9,3,6,2,18.5,10,1,0,0,5,0,0,0,5,0,0,0.75,1,1,0,0,73,3,9,49,6,21.17,1
79,110,69,5,0,6,6,13,8,5,5,11.8,18,1,0,0,6,0,0,0,6,10,1.25,0.47,0,0,0,0,140,10,14,98,12,22.5,1
50,103,39,4,0,1,0,13,2,11,4,14.5,13,1,0,0,3,0,0,0,3,0,0,0.44,1,1,0,0,29,2,0,18,3,18.67,1
145,307,131,5,3,2,0,47,4,43,7,27.57,38,1,0,0,1,0,0,0,1,15,0.08,0.36,1,2,2,0,155,7,0,76,8,36,1
27,42,25,4,0,1,0,4,3,1,4,5.5,6,1,0,0,3,0,0,0,3,4,0.33,0.5,1,1,0,0,20,1,0,11,2,14.5,1
74,91,63,5,0,2,2,13,4,9,6,8.17,19,2,0,0.5,8,2,3,0,8,15,1.2,0.38,0,0,0,1,138,5,9,33,10,14.1,1
28,86,0,3,0,0,0,10,2,8,3,17,11,1,0,0,0,0,0,0,0,3,2,0.56,0,0,0,0,27,1,0,8,2,11,1
92,58,86,3,1,1,0,7,4,3,4,8,9,1,0,0,2,0,0,0,2,4,0,0.58,1,1,1,0,136,3,4,33,8,12.12,1
87,53,83,3,4,0,0,6,3,3,5,5.8,10,1,0,0,1,0,0,0,1,10,2,0.4,0,0,2,0,44,2,5,27,3,38,1
74,109,0,8,1,1,1,16,2,14,9,6.89,23,1,0,0,5,0,0,1,4,34,0.88,0.35,0,0,0,0,128,13,9,73,18,11,1
135,348,0,15,1,2,1,40,13,27,19,10.89,41,1,0,0,7,1,1,0,7,11,0.61,0.23,0.5,1,2,1,333,35,34,235,50,11.54,1
59,68,57,3,0,2,0,11,0,11,3,13.67,12,1,0,0,4,0,0,1,3,1,0.5,0.5,1,2,0,0,79,4,1,22,5,15.2,1
87,82,85,7,0,1,0,6,0,6,9,4.56,15,1,3,0,5,0,0,3,2,34,0.88,0.36,1,1,0,2,97,6,11,43,8,14.25,1
87,71,85,8,0,8,8,15,8,7,8,5.62,14,2,0,0.53,2,1,3,1,1,28,1.14,0.56,0,0,0,0,89,8,8,41,10,11.5,1
71,50,69,6,0,4,4,5,5,0,6,4.33,8,2,0,0.62,2,1,1,1,1,15,1.2,0.58,0,0,0,0,78,6,6,29,8,9.62,1
77,81,75,6,0,5,5,11,10,1,6,8.17,10,2,0,0.62,2,1,3,1,1,15,1.2,0.58,0,0,0,0,83,6,9,37,8,12.62,1
76,59,74,7,0,5,5,7,7,0,7,4.57,9,2,0,0.57,2,1,2,1,1,21,1.17,0.57,0,0,0,0,84,7,7,35,9,10.67,1
84,97,82,7,0,6,6,14,13,1,7,8.57,11,2,0,0.57,2,1,3,1,1,21,1.17,0.57,0,0,0,0,90,7,11,44,9,13.33,1
96,128,94,8,0,7,7,23,16,7,8,10.38,17,2,0,0.53,2,2,4,1,1,28,1.14,0.56,0,0,0,0,102,9,14,56,11,14,1
81,73,76,7,0,5,5,11,9,2,7,6.29,12,2,0,0.57,2,1,5,1,1,21,1.17,0.57,0,0,0,0,87,7,9,39,9,11.67,1
72,44,68,6,0,5,5,6,5,1,6,4,9,2,0,0.62,2,1,2,1,1,15,1.2,0.58,0,0,0,0,78,6,6,30,8,10.25,1
55,69,53,1,0,1,0,14,1,13,2,23.5,14,2,0,0.8,1,1,1,0,1,0,0,0.83,1,1,0,1,78,3,4,27,4,21,1
54,74,52,3,0,1,0,12,1,11,3,15.67,14,1,0,0,2,0,0,0,2,0,0,0.56,1,1,0,0,76,3,2,23,5,16.4,1
70,86,68,4,0,2,0,12,4,8,4,12.75,16,1,0,0,4,0,0,1,3,0,0.33,0.5,1,2,0,0,102,3,0,51,6,35.33,1
56,42,54,1,0,1,0,5,3,2,2,12,6,2,0,0.8,2,1,1,0,2,0,0,0.83,1,1,0,1,79,2,4,26,3,26,1
137,392,135,6,0,13,7,62,21,41,6,44.5,32,1,0,0,11,0,0,1,10,5,1.02,0.5,1,13,0,0,177,9,16,126,12,31.75,1
44,19,42,2,0,0,0,5,1,4,2,5.5,7,4,0,0.96,0,0,0,0,0,1,2,0.75,0,0,0,0,63,2,10,36,3,67,1
95,113,93,2,0,3,2,20,1,19,2,36.5,14,1,0,0,7,0,0,1,6,0,1.33,1,0.33,1,0,0,83,6,4,23,7,12,1
55,46,53,2,2,0,0,5,0,5,3,7.67,7,1,0,0,2,0,0,2,0,3,2,0.33,0,0,1,0,58,4,2,12,5,6.8,1
50,35,48,1,1,0,0,4,0,4,2,10.5,5,1,0,0,1,0,0,1,0,1,2,0.5,0,0,1,0,63,5,7,15,6,6,1
79,152,77,2,0,1,0,28,18,10,5,18.8,20,1,0,0,7,0,0,0,7,4,0.25,0.47,1,1,3,0,95,8,11,69,9,20.22,1
56,102,54,2,0,0,0,19,7,12,3,21,16,4,0,0.98,5,0,0,1,4,3,2,0.56,0,0,1,0,64,2,0,14,4,19.75,1
76,165,76,4,0,1,0,17,3,14,4,25,15,1,0,0,4,0,0,0,4,4,0,0.58,1,1,0,0,47,1,7,36,2,45.5,1
79,185,79,2,0,0,0,23,4,19,3,36.67,16,2,0,0.6,4,0,0,0,4,3,2,0.56,0,0,0,1,57,2,4,37,4,57.25,1
29,85,23,3,4,4,4,6,3,3,5,12,8,2,0,0.81,3,1,1,2,1,6,0.75,0.31,0.25,1,1,0,28,1,0,13,2,17,1
41,105,37,3,0,0,0,14,2,12,3,21.33,10,1,0,0,2,0,0,0,2,3,2,0.56,0,0,0,0,127,1,0,47,3,366,1
32,66,28,3,0,0,0,13,2,11,3,14.67,9,1,0,0,2,0,0,0,2,3,2,0.56,0,0,0,0,86,1,0,48,3,197.33,1
45,103,36,4,0,2,0,9,0,9,4,15.75,12,1,0,0,1,0,0,0,1,0,0.33,0.5,1,2,0,0,51,2,0,46,3,42,1
37,57,30,5,5,0,0,6,5,1,6,5.17,8,1,0,0,1,0,0,0,1,15,2,0.17,0,0,1,0,81,4,0,51,6,23.67,1
11,28,9,2,1,0,0,1,0,1,2,9,3,1,0,0,0,0,0,0,0,1,2,0.5,0,0,0,0,45,1,0,19,3,82.33,1
131,555,127,3,0,0,0,110,24,86,3,124,20,1,0,0,2,0,0,0,2,3,2,0.78,0,0,0,0,47,2,0,31,3,32.33,1
68,70,66,5,4,0,0,4,2,2,5,7.4,8,1,0,0,2,0,0,0,2,10,2,0.25,0,0,0,0,98,4,44,168,6,46,1
72,72,72,3,1,3,3,7,0,7,4,11.75,10,2,0,0.75,2,0,0,0,2,0,1,0.67,0.33,1,0,0,46,1,3,10,2,14.5,1
214,77,0,1,1,15,15,23,0,23,2,28,15,1,0,0,12,0,0,0,12,1,2,0.5,0.93,14,1,0,86,4,24,76,5,57.2,1
67,112,67,1,1,10,10,32,0,32,2,38.5,10,1,0,0,2,0,0,0,2,1,2,0.5,0,0,1,0,43,1,4,13,2,16,1
117,221,101,8,0,1,0,24,4,20,8,15.88,24,1,0,0,4,0,0,0,4,8,0.29,0.3,1,1,0,0,83,8,0,59,9,19.22,1
21,14,13,2,0,0,0,2,1,1,2,4,4,1,0,0,4,0,0,0,4,1,2,0.75,0,0,0,0,44,1,0,64,2,84,1
53,97,48,3,4,0,0,5,0,5,5,9.6,11,1,0,0,4,0,0,0,4,10,2,0.35,0,0,2,0,66,4,2,19,9,8,1
38,12,0,2,1,0,0,2,0,2,2,3.5,4,1,0,0,1,0,0,0,1,1,2,0.5,0,0,0,0,12,1,2,7,2,7,1
19,28,17,1,1,1,1,4,0,4,2,7,5,1,0,0,1,0,0,1,0,1,2,0.5,1,1,1,0,29,3,3,7,4,6,1
91,12,91,0,1,0,0,2,0,2,2,2.5,4,1,0,0,4,0,0,3,1,1,2,0.5,0,0,1,0,32,3,0,23,4,12.5,1
59,6,59,4,1,0,0,1,1,0,4,1,5,1,0,0,2,0,0,0,2,6,2,0.62,0,0,0,0,120,4,0,66,16,11.88,1
88,39,88,5,1,0,0,6,2,4,5,4.6,11,1,0,0,2,0,0,0,2,10,2,0.5,0,0,0,0,36,2,4,16,3,18.33,1
39,20,39,2,2,0,0,3,3,0,2,7,4,1,0,0,4,0,0,0,4,1,2,0.75,0,0,0,0,106,5,0,59,15,13.4,1
24,59,19,2,0,0,0,12,3,9,2,19.5,7,2,0,0.8,4,1,1,0,4,1,2,0.67,0,0,0,0,56,6,8,47,7,18.14,1
37,115,29,2,0,1,0,24,5,19,2,36.5,17,2,0,0.8,5,1,1,0,5,0,0,0.62,1,1,0,0,29,2,1,10,4,20.5,1
64,52,64,6,0,1,0,8,0,8,6,5,11,2,0,0.5,2,1,2,0,2,13,0.8,0.5,1,1,0,0,61,5,2,14,7,7.57,1
65,50,65,3,0,1,0,6,2,4,3,9.67,9,1,0,0,2,0,0,0,2,0,0,0.67,1,1,0,0,69,5,7,27,6,16.67,1
57,33,57,3,0,1,0,5,2,3,3,6.67,8,1,0,0,2,0,0,0,2,0,0,0.67,1,1,0,0,73,5,8,28,6,16.83,1
62,74,62,4,0,3,0,9,8,1,4,12,13,1,0,0,4,0,0,0,4,0,0.44,0.45,1,3,0,0,111,5,0,51,6,38.83,1
43,91,6,5,0,2,0,21,4,17,6,10.17,20,1,0,0,0,0,0,0,0,11,0.4,0.44,1,2,1,0,45,2,8,37,3,35.67,1
97,198,97,3,1,5,3,23,4,19,4,30.5,19,1,0,0,7,0,0,1,6,6,1.13,0.67,0.4,2,0,0,107,5,6,37,7,16.14,1
15,22,1,2,0,1,0,2,1,1,2,5,4,1,0,0,3,0,0,0,3,0,0,0.75,1,1,0,0,19,1,0,7,2,10.5,1
